               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.14049,            0.027943,            0.026538,                   0,                   0,                   0,                   0,             0.13298,            0.015823,            0.019189,              0.0892,              0.0012,              0.0012
                   1,             0.12338,             0.02584,            0.013936,            0.029819,             0.57576,             0.08803,            0.010236,             0.11155,            0.014206,           0.0073212,            0.077475,           0.0024753,           0.0024753
                   2,             0.10696,            0.025872,           0.0056972,             0.12302,             0.51515,            0.078499,            0.012985,              0.1062,            0.011585,           0.0024992,            0.065725,           0.0037248,           0.0037248
                   3,              0.1007,            0.019212,           0.0028808,             0.14555,             0.51515,             0.10514,            0.031599,             0.10475,            0.011198,           0.0013933,            0.053949,           0.0049485,           0.0049485
                   4,            0.099574,            0.019942,           0.0023335,             0.14854,             0.30303,             0.10544,            0.045073,             0.12472,            0.010563,           0.0012014,            0.042147,           0.0061466,           0.0061466
                   5,            0.099153,             0.01829,           0.0024348,             0.23122,             0.51515,             0.15783,            0.038612,            0.094246,            0.011288,           0.0014288,            0.030319,           0.0073188,           0.0073188
                   6,             0.09463,            0.018764,           0.0030528,             0.12368,             0.15152,            0.063505,            0.024687,             0.10566,           0.0089655,           0.0015612,            0.018465,           0.0084654,           0.0084654
                   7,            0.090838,             0.01845,           0.0027328,             0.30531,             0.51515,             0.27461,             0.09867,            0.098406,            0.007843,           0.0016809,            0.009307,            0.009307,            0.009307
                   8,            0.087522,            0.020212,           0.0028064,              0.2918,             0.51515,              0.2028,            0.054499,            0.088446,            0.012838,           0.0013325,            0.009307,            0.009307,            0.009307
                   9,            0.083344,            0.016921,           0.0024078,             0.21356,             0.39394,              0.2156,             0.10778,             0.08183,           0.0099487,           0.0012728,            0.009208,            0.009208,            0.009208
                  10,            0.079636,            0.015722,           0.0021917,             0.39444,             0.36364,             0.28778,            0.092385,            0.081561,           0.0095978,           0.0011292,            0.009109,            0.009109,            0.009109
                  11,            0.072449,            0.016309,           0.0025877,             0.45519,             0.58244,             0.33046,            0.092501,            0.086984,            0.012655,          0.00089588,             0.00901,             0.00901,             0.00901
                  12,             0.07593,            0.015775,           0.0018916,             0.59785,             0.54545,             0.53845,             0.18931,            0.071626,           0.0084476,           0.0011124,            0.008911,            0.008911,            0.008911
                  13,            0.072267,            0.016517,           0.0018452,             0.47693,             0.51515,             0.47983,              0.1886,            0.066918,            0.011602,          0.00085163,            0.008812,            0.008812,            0.008812
                  14,            0.069432,            0.015459,           0.0019944,             0.35012,             0.60606,             0.31853,            0.084325,            0.073755,            0.011852,          0.00088749,            0.008713,            0.008713,            0.008713
                  15,            0.068458,            0.013822,           0.0018862,             0.61973,             0.60606,             0.59631,              0.2329,             0.07255,            0.012266,          0.00084057,            0.008614,            0.008614,            0.008614
                  16,            0.066163,            0.013987,           0.0023012,             0.74989,             0.63636,             0.62962,             0.23845,            0.063102,             0.01128,          0.00090656,            0.008515,            0.008515,            0.008515
                  17,            0.063528,            0.013106,           0.0020635,             0.43623,             0.63636,             0.53958,             0.24757,            0.065223,            0.010574,          0.00091858,            0.008416,            0.008416,            0.008416
                  18,            0.061345,            0.013848,           0.0017442,             0.58405,             0.66667,             0.62916,             0.26739,            0.058831,            0.010138,          0.00099506,            0.008317,            0.008317,            0.008317
                  19,            0.060241,            0.013182,           0.0015294,             0.50424,             0.52415,             0.52092,             0.20158,            0.056075,           0.0085678,          0.00099392,            0.008218,            0.008218,            0.008218
                  20,               0.063,            0.013853,           0.0018007,             0.67852,             0.63636,             0.56248,             0.11966,            0.071289,           0.0084515,          0.00093212,            0.008119,            0.008119,            0.008119
                  21,            0.057872,            0.012018,           0.0018231,             0.57005,             0.63636,             0.59171,             0.24811,            0.054838,           0.0087318,          0.00089207,             0.00802,             0.00802,             0.00802
                  22,            0.060675,            0.012146,           0.0013711,             0.67059,             0.69697,             0.64539,             0.19842,            0.054614,           0.0078278,          0.00093193,            0.007921,            0.007921,            0.007921
                  23,            0.055467,            0.012189,           0.0015545,             0.58866,             0.69697,             0.67393,             0.26336,            0.054826,           0.0074348,          0.00088482,            0.007822,            0.007822,            0.007822
                  24,             0.05408,            0.011535,           0.0011785,             0.67589,             0.69518,             0.53943,             0.19811,            0.058165,           0.0074043,          0.00089083,            0.007723,            0.007723,            0.007723
                  25,            0.057026,            0.012091,           0.0014441,             0.75735,             0.63636,             0.72128,             0.35231,            0.045971,           0.0076561,          0.00096254,            0.007624,            0.007624,            0.007624
                  26,            0.058682,            0.011702,           0.0014761,             0.77584,             0.63636,             0.68165,             0.21974,            0.049722,           0.0074902,          0.00096216,            0.007525,            0.007525,            0.007525
                  27,            0.053551,            0.011098,           0.0011566,             0.95809,              0.6929,             0.73951,             0.32043,            0.052095,             0.00774,          0.00096941,            0.007426,            0.007426,            0.007426
                  28,            0.055088,             0.01161,           0.0011712,             0.82941,             0.69697,             0.70649,             0.33556,            0.049627,           0.0075741,          0.00095673,            0.007327,            0.007327,            0.007327
                  29,            0.053169,            0.011531,            0.001662,             0.78804,             0.63636,              0.6635,              0.3279,            0.053851,           0.0081177,          0.00084934,            0.007228,            0.007228,            0.007228
                  30,            0.054145,            0.011284,           0.0010149,             0.71457,               0.683,             0.69363,              0.3521,             0.04533,           0.0077496,          0.00084457,            0.007129,            0.007129,            0.007129
                  31,            0.054051,            0.012485,           0.0013133,             0.73846,             0.63636,             0.67266,              0.2425,              0.0533,            0.009222,          0.00077877,             0.00703,             0.00703,             0.00703
                  32,            0.052524,            0.012465,           0.0016076,             0.71171,             0.60606,              0.6533,             0.32107,            0.048471,           0.0085526,          0.00079727,            0.006931,            0.006931,            0.006931
                  33,            0.049383,             0.01125,           0.0015813,             0.68258,             0.69697,             0.61141,             0.20494,            0.057706,           0.0087833,          0.00079765,            0.006832,            0.006832,            0.006832
                  34,            0.052613,            0.011375,           0.0018268,              0.5955,             0.66924,              0.5384,             0.26007,            0.046457,           0.0080872,          0.00085649,            0.006733,            0.006733,            0.006733
                  35,            0.051467,            0.011271,           0.0010009,             0.64773,             0.69697,             0.55402,             0.23161,            0.053749,           0.0080662,          0.00079231,            0.006634,            0.006634,            0.006634
                  36,            0.053853,            0.011583,           0.0020045,             0.70378,             0.72727,             0.57193,             0.25682,            0.049159,           0.0081806,          0.00081272,            0.006535,            0.006535,            0.006535
                  37,            0.050388,             0.01052,           0.0018004,             0.67514,             0.69697,             0.57328,             0.24182,            0.045865,           0.0078754,          0.00079165,            0.006436,            0.006436,            0.006436
                  38,            0.048674,            0.010556,           0.0013849,             0.70997,             0.74203,             0.65487,             0.30898,            0.045595,           0.0075588,          0.00078773,            0.006337,            0.006337,            0.006337
                  39,            0.049104,            0.011274,           0.0012065,             0.67891,             0.72727,             0.57629,             0.24501,            0.047338,           0.0074139,          0.00072899,            0.006238,            0.006238,            0.006238
                  40,            0.049657,            0.011497,           0.0013828,             0.70191,             0.75758,             0.65362,              0.3193,            0.046812,           0.0073853,          0.00071783,            0.006139,            0.006139,            0.006139
                  41,            0.049242,            0.010666,           0.0026144,             0.70498,             0.75758,             0.59435,             0.28918,             0.04423,           0.0073109,          0.00078831,             0.00604,             0.00604,             0.00604
                  42,            0.046778,           0.0099853,          0.00088218,             0.69541,             0.75758,             0.58882,             0.27645,            0.046188,           0.0071583,           0.0007906,            0.005941,            0.005941,            0.005941
                  43,            0.048741,            0.010354,          0.00089145,             0.68277,             0.71762,             0.55547,              0.2776,            0.044863,           0.0082417,           0.0007618,            0.005842,            0.005842,            0.005842
                  44,            0.045023,            0.011239,           0.0017106,             0.65867,             0.63636,             0.55009,             0.27416,            0.046831,           0.0083542,          0.00078526,            0.005743,            0.005743,            0.005743
                  45,            0.048762,            0.011128,            0.001108,             0.66742,             0.60817,             0.66643,             0.32978,             0.04897,           0.0084381,          0.00072298,            0.005644,            0.005644,            0.005644
                  46,            0.048928,            0.011485,           0.0010966,             0.75912,             0.63636,             0.70474,             0.36595,            0.043655,           0.0082054,          0.00066404,            0.005545,            0.005545,            0.005545
                  47,            0.046074,             0.01107,           0.0013727,             0.68206,             0.72727,             0.71105,             0.32551,            0.048906,           0.0072365,          0.00065174,            0.005446,            0.005446,            0.005446
                  48,            0.045815,           0.0099633,          0.00072761,             0.66621,             0.72727,             0.68456,             0.36445,            0.045581,            0.007122,          0.00060949,            0.005347,            0.005347,            0.005347
                  49,            0.047414,            0.011395,           0.0014645,             0.70141,             0.75758,             0.65835,              0.3259,            0.046581,            0.007185,          0.00059509,            0.005248,            0.005248,            0.005248
                  50,            0.046263,            0.010396,           0.0016962,             0.68074,             0.75758,             0.60179,             0.30417,            0.042362,           0.0077209,           0.0005825,            0.005149,            0.005149,            0.005149
                  51,            0.047107,            0.011103,            0.001272,              0.6934,             0.75758,             0.66042,             0.35203,             0.04171,           0.0071583,          0.00058537,             0.00505,             0.00505,             0.00505
                  52,             0.04582,            0.011087,           0.0026954,             0.73074,             0.75758,             0.71148,             0.28295,            0.045094,             0.00634,          0.00063953,            0.004951,            0.004951,            0.004951
                  53,            0.044996,            0.010173,           0.0018143,             0.70956,             0.75758,             0.58525,             0.28713,            0.040671,           0.0070915,          0.00065289,            0.004852,            0.004852,            0.004852
                  54,            0.044406,           0.0098006,           0.0012906,              0.6884,             0.75758,             0.61199,             0.29896,            0.044306,           0.0075932,          0.00061197,            0.004753,            0.004753,            0.004753
                  55,            0.044612,            0.011089,           0.0009091,             0.70914,             0.75758,             0.60837,             0.30261,            0.039886,           0.0076752,          0.00059042,            0.004654,            0.004654,            0.004654
                  56,            0.042682,           0.0093621,           0.0009787,             0.71162,             0.74796,             0.62363,             0.27335,            0.043796,           0.0078907,          0.00057077,            0.004555,            0.004555,            0.004555
                  57,            0.044933,            0.010078,           0.0013884,             0.71284,             0.75236,             0.62765,             0.33225,            0.039738,           0.0075169,          0.00056448,            0.004456,            0.004456,            0.004456
                  58,            0.042164,            0.010318,           0.0015157,             0.70468,             0.72727,             0.65959,             0.31102,            0.041586,           0.0080585,          0.00052671,            0.004357,            0.004357,            0.004357
                  59,            0.041269,            0.010405,          0.00057517,             0.68779,             0.72727,             0.71408,             0.39034,            0.041614,           0.0074196,          0.00051413,            0.004258,            0.004258,            0.004258
                  60,            0.041258,           0.0099481,          0.00091136,             0.68942,             0.75758,             0.74846,             0.38535,            0.040758,           0.0070791,          0.00049639,            0.004159,            0.004159,            0.004159
                  61,            0.042391,            0.009767,          0.00056374,             0.71074,             0.75758,             0.74068,              0.3695,            0.040292,           0.0071259,          0.00049706,             0.00406,             0.00406,             0.00406
                  62,            0.042661,            0.010453,           0.0017326,             0.71004,             0.75758,             0.73885,             0.36469,            0.040901,           0.0071716,          0.00049829,            0.003961,            0.003961,            0.003961
                  63,            0.042855,            0.010104,           0.0020328,             0.70322,             0.75758,             0.72425,             0.34531,            0.040425,           0.0077629,          0.00051308,            0.003862,            0.003862,            0.003862
                  64,            0.040453,           0.0096078,          0.00058013,             0.70762,             0.75758,             0.68648,             0.35106,            0.041086,           0.0073643,          0.00050645,            0.003763,            0.003763,            0.003763
                  65,             0.04279,            0.010395,          0.00089833,             0.69612,             0.75758,             0.65693,             0.33335,            0.041093,           0.0074425,          0.00050378,            0.003664,            0.003664,            0.003664
                  66,            0.040276,            0.010286,           0.0010666,             0.70355,             0.75758,             0.66388,             0.31057,            0.040693,           0.0079689,          0.00047283,            0.003565,            0.003565,            0.003565
                  67,            0.040192,           0.0096169,           0.0010665,                0.71,             0.75758,             0.61018,              0.3215,            0.040808,           0.0073376,          0.00044942,            0.003466,            0.003466,            0.003466
                  68,            0.040958,           0.0097674,          0.00079352,              0.7208,             0.78245,             0.65686,             0.33748,            0.038558,           0.0069962,          0.00044293,            0.003367,            0.003367,            0.003367
                  69,            0.041749,           0.0099884,             0.00115,             0.72062,             0.78178,             0.73053,             0.32034,            0.042156,           0.0071487,          0.00043831,            0.003268,            0.003268,            0.003268
                  70,            0.039615,           0.0099183,           0.0008385,             0.70994,             0.75758,              0.7178,              0.3487,            0.039551,           0.0072536,          0.00043521,            0.003169,            0.003169,            0.003169
                  71,            0.040926,            0.010104,          0.00077086,             0.70902,             0.75758,             0.67683,             0.34219,            0.040396,           0.0074673,          0.00041561,             0.00307,             0.00307,             0.00307
                  72,            0.041184,           0.0096614,           0.0007834,             0.70712,             0.75758,             0.60227,             0.31413,             0.03801,           0.0075417,          0.00040989,            0.002971,            0.002971,            0.002971
                  73,            0.038602,           0.0098538,          0.00076463,             0.72211,             0.78746,             0.65768,             0.28588,            0.043027,           0.0076332,          0.00040355,            0.002872,            0.002872,            0.002872
                  74,            0.038503,           0.0091837,          0.00042629,             0.72139,             0.78471,             0.63654,             0.31672,            0.039052,           0.0074348,          0.00040002,            0.002773,            0.002773,            0.002773
                  75,            0.039014,            0.010101,           0.0010143,             0.72046,             0.78114,             0.69948,             0.35007,            0.039351,           0.0068483,          0.00040126,            0.002674,            0.002674,            0.002674
                  76,            0.039055,            0.010105,            0.001262,             0.72101,             0.78324,             0.75565,             0.36926,            0.039533,           0.0067444,          0.00038266,            0.002575,            0.002575,            0.002575
                  77,            0.038886,           0.0096463,           0.0012882,              0.7214,             0.78788,             0.76833,             0.38046,            0.039573,           0.0066023,          0.00038004,            0.002476,            0.002476,            0.002476
                  78,            0.036118,           0.0090357,          0.00077103,             0.72035,             0.78788,             0.75826,             0.38208,            0.039853,           0.0068827,          0.00036545,            0.002377,            0.002377,            0.002377
                  79,            0.040007,            0.009577,          0.00037606,              0.7206,             0.78788,             0.73719,             0.37226,             0.03904,           0.0070438,          0.00034814,            0.002278,            0.002278,            0.002278
                  80,            0.037772,           0.0082764,            0.001225,             0.72034,             0.78788,             0.74952,             0.39308,            0.038625,           0.0068979,          0.00035791,            0.002179,            0.002179,            0.002179
                  81,            0.036578,           0.0088033,           0.0010646,             0.71987,             0.78788,             0.76127,             0.39394,            0.039261,           0.0068817,          0.00036297,             0.00208,             0.00208,             0.00208
                  82,            0.037649,           0.0098996,          0.00072773,             0.71928,             0.78788,              0.7439,             0.37857,            0.038444,           0.0069895,          0.00035987,            0.001981,            0.001981,            0.001981
                  83,            0.036801,           0.0085171,          0.00082165,             0.71903,             0.78788,             0.74475,             0.36741,            0.039542,           0.0073967,          0.00034032,            0.001882,            0.001882,            0.001882
                  84,            0.037595,           0.0096173,           0.0020684,             0.71982,             0.78788,             0.77418,             0.44772,            0.036549,           0.0070572,          0.00033827,            0.001783,            0.001783,            0.001783
                  85,            0.035191,           0.0090292,           0.0016655,             0.71997,             0.78788,             0.74143,             0.40429,             0.03754,           0.0072613,          0.00032978,            0.001684,            0.001684,            0.001684
                  86,            0.037134,            0.010075,           0.0014223,             0.72037,             0.78788,             0.69176,              0.3731,            0.037987,             0.00737,          0.00033126,            0.001585,            0.001585,            0.001585
                  87,              0.0376,            0.009465,          0.00067243,             0.72201,             0.78706,             0.69886,             0.36453,            0.039458,           0.0074558,          0.00032916,            0.001486,            0.001486,            0.001486
                  88,            0.037641,           0.0098004,           0.0003612,             0.72146,             0.78496,             0.73045,             0.39759,            0.037854,           0.0074463,          0.00031843,            0.001387,            0.001387,            0.001387
                  89,            0.036729,           0.0097033,           0.0016199,              0.7089,             0.75758,             0.74726,             0.40386,            0.038298,           0.0076084,          0.00030785,            0.001288,            0.001288,            0.001288
                  90,            0.036853,           0.0096899,           0.0024097,             0.71722,             0.76878,             0.73701,             0.38789,            0.038248,           0.0076828,          0.00030413,            0.001189,            0.001189,            0.001189
                  91,            0.036912,           0.0089607,            0.000631,             0.71887,             0.77507,             0.73661,             0.39118,            0.038548,           0.0076103,          0.00030556,             0.00109,             0.00109,             0.00109
                  92,            0.034817,           0.0084982,           0.0011862,               0.717,             0.76794,             0.74119,             0.39753,            0.038289,           0.0072412,          0.00030837,            0.000991,            0.000991,            0.000991
                  93,            0.035247,            0.009759,          0.00071566,             0.71449,             0.75836,             0.74384,             0.38469,            0.039234,           0.0070877,          0.00030637,            0.000892,            0.000892,            0.000892
                  94,            0.035961,           0.0091554,          0.00064232,             0.71814,             0.78788,             0.74432,             0.38827,            0.038951,           0.0072451,          0.00030403,            0.000793,            0.000793,            0.000793
                  95,            0.036623,           0.0092243,          0.00069153,             0.71908,             0.78788,             0.72195,             0.36917,            0.038532,           0.0074215,          0.00029888,            0.000694,            0.000694,            0.000694
                  96,            0.037319,           0.0089336,          0.00074619,             0.71916,             0.78788,             0.71099,             0.36341,            0.038288,           0.0074425,          0.00029922,            0.000595,            0.000595,            0.000595
                  97,            0.033681,           0.0094482,          0.00063319,             0.71942,             0.78788,             0.69153,              0.3532,             0.03823,           0.0074005,          0.00029674,            0.000496,            0.000496,            0.000496
                  98,            0.034031,            0.009341,            0.001381,             0.71971,             0.78788,             0.68757,             0.35976,            0.038419,           0.0073738,          0.00029178,            0.000397,            0.000397,            0.000397
                  99,            0.035892,             0.00911,          0.00031574,             0.71971,             0.78788,              0.6852,              0.3415,            0.038082,           0.0072374,          0.00028925,            0.000298,            0.000298,            0.000298
